Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2020/05/15,11:15 AM,20.89,9.44,48.0,ESE,4.83,11.26,1020.66,0.0,0.0,NA,2.0
2020/05/15,11:30 AM,21.22,9.44,47.0,East,4.83,9.65,1020.66,0.0,0.0,NA,2.0
2020/05/15,11:45 AM,21.67,9.44,45.0,ESE,3.22,8.04,1020.66,0.0,0.0,NA,2.0
2020/05/15,12:00 PM,22.17,9.44,44.0,ESE,3.22,9.65,1020.32,0.0,0.0,NA,2.0
2020/05/15,12:15 PM,22.56,8.33,41.0,SSE,0.0,12.87,1019.98,0.0,0.0,NA,2.0
2020/05/15,12:30 PM,22.89,9.44,43.0,SE,4.83,9.65,1019.64,0.0,0.0,NA,2.0
2020/05/15,12:45 PM,23.56,9.44,41.0,SE,6.44,11.26,1019.64,0.0,0.0,NA,2.0
2020/05/15,01:00 PM,23.67,9.44,40.0,SE,4.83,9.65,1019.3,0.0,0.0,NA,2.0
2020/05/15,01:15 PM,24.11,8.33,36.0,East,3.22,14.48,1018.96,0.0,0.0,NA,2.0
2020/05/15,01:30 PM,24.83,8.89,36.0,SE,9.65,12.87,1018.96,0.0,0.0,NA,2.0
2020/05/15,01:45 PM,25.22,8.89,35.0,ESE,0.0,8.04,1018.29,0.0,0.0,NA,2.0
2020/05/15,02:00 PM,25.5,7.78,32.0,East,0.0,11.26,1018.29,0.0,0.0,NA,2.0
2020/05/15,02:15 PM,26.22,7.78,31.0,ESE,0.0,11.26,1017.95,0.0,0.0,NA,2.0
2020/05/15,02:30 PM,26.33,7.22,30.0,East,0.0,6.44,1017.61,0.0,0.0,NA,2.0
2020/05/15,02:45 PM,26.89,6.11,27.0,SE,6.44,8.04,1017.61,0.0,0.0,NA,2.0
2020/05/15,03:00 PM,26.56,6.11,27.0,SE,8.04,12.87,1017.27,0.0,0.0,NA,2.0
2020/05/15,03:15 PM,27.39,6.67,27.0,NW,0.0,3.22,1017.27,0.0,0.0,NA,2.0
2020/05/15,03:30 PM,27.28,6.67,27.0,ESE,0.0,9.65,1016.93,0.0,0.0,NA,2.0
2020/05/15,03:45 PM,27.17,6.67,27.0,East,0.0,9.65,1016.93,0.0,0.0,NA,2.0
2020/05/15,04:00 PM,27.5,6.11,26.0,ESE,1.61,8.04,1016.59,0.0,0.0,NA,2.0
2020/05/15,04:15 PM,27.5,5.56,25.0,SSW,3.22,9.65,1016.59,0.0,0.0,NA,2.0
2020/05/15,04:30 PM,27.44,6.67,27.0,SSE,4.83,9.65,1016.59,0.0,0.0,NA,2.0
2020/05/15,04:45 PM,27.11,7.22,28.0,East,0.0,8.04,1016.59,0.0,0.0,NA,2.0
2020/05/15,05:00 PM,27.5,6.67,27.0,SSW,0.0,6.44,1016.59,0.0,0.0,NA,2.0
2020/05/15,05:15 PM,27.39,6.11,26.0,West,0.0,8.04,1016.59,0.0,0.0,NA,2.0
2020/05/15,05:30 PM,26.89,6.67,28.0,SW,0.0,3.22,1016.59,0.0,0.0,NA,2.0
2020/05/15,05:45 PM,26.39,6.67,28.0,SW,0.0,4.83,1016.59,0.0,0.0,NA,2.0
2020/05/15,06:00 PM,25.83,7.22,30.0,SSW,0.0,1.61,1016.93,0.0,0.0,NA,2.0
2020/05/15,06:15 PM,24.72,6.67,32.0,SSW,0.0,1.61,1016.93,0.0,0.0,NA,2.0
2020/05/15,06:30 PM,23.0,7.22,36.0,SSW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/05/15,06:45 PM,20.78,7.22,41.0,SSW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/05/15,07:00 PM,18.94,7.22,46.0,SSW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/05/15,07:15 PM,17.78,7.78,52.0,SSW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/05/15,07:30 PM,16.94,8.33,57.0,SSW,0.0,0.0,1017.27,0.0,0.0,NA,2.0
2020/05/15,07:45 PM,16.0,7.78,59.0,SSW,0.0,0.0,1017.27,0.0,0.0,NA,2.0
2020/05/15,08:00 PM,15.06,7.22,61.0,SSW,0.0,0.0,1017.61,0.0,0.0,NA,2.0
2020/05/15,08:15 PM,14.5,7.78,64.0,SSW,0.0,0.0,1017.61,0.0,0.0,NA,2.0
2020/05/15,08:30 PM,13.94,7.22,65.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/15,08:45 PM,13.22,7.78,69.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/15,09:00 PM,12.61,7.22,71.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/15,09:15 PM,12.33,7.22,72.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/15,09:30 PM,12.11,7.22,72.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/15,09:45 PM,11.72,7.22,75.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/15,10:00 PM,11.5,7.22,75.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/15,10:15 PM,11.39,7.22,76.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/15,10:45 PM,12.11,7.78,74.0,SSW,0.0,0.0,1019.3,0.0,0.0,NA,2.0
2020/05/15,11:15 PM,11.11,7.22,78.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/15,11:30 PM,10.61,7.22,80.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/15,11:45 PM,10.44,7.22,80.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,12:00 AM,12.0,7.78,74.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,12:15 AM,11.56,7.22,76.0,SSW,0.0,0.0,1019.3,0.0,0.0,NA,2.0
2020/05/16,12:30 AM,10.94,7.22,77.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,12:45 AM,10.0,6.67,80.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,01:00 AM,9.39,6.67,82.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,01:15 AM,9.67,6.67,82.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,01:30 AM,9.56,6.67,82.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/05/16,01:45 AM,9.06,6.11,83.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/16,02:00 AM,8.72,6.11,84.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/16,02:15 AM,8.44,6.11,85.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/16,02:30 AM,8.22,6.11,86.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,02:45 AM,8.22,6.11,86.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,03:00 AM,7.89,6.11,87.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,03:15 AM,7.67,6.11,88.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,03:30 AM,7.61,6.11,89.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,03:45 AM,7.67,5.56,87.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,04:00 AM,7.22,5.0,87.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,04:15 AM,7.0,5.56,90.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,04:30 AM,6.89,5.56,90.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,04:45 AM,6.78,5.56,90.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,05:00 AM,6.56,5.0,91.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,05:15 AM,6.44,5.0,91.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,05:30 AM,6.22,5.0,91.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,05:45 AM,6.22,5.0,92.0,SSW,0.0,0.0,1017.95,0.0,0.0,NA,2.0
2020/05/16,06:00 AM,6.17,5.0,92.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,06:15 AM,6.11,5.0,93.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,06:30 AM,6.22,5.0,93.0,SSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/05/16,06:45 AM,6.28,5.56,93.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/16,07:00 AM,6.67,5.56,91.0,SSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/05/16,07:15 AM,6.39,5.0,92.0,SSW,0.0,0.0,1019.3,0.0,0.0,NA,2.0
2020/05/16,07:30 AM,6.22,5.0,92.0,SSW,0.0,0.0,1019.3,0.0,0.0,NA,2.0
2020/05/16,07:45 AM,6.44,5.56,93.0,SSW,0.0,0.0,1019.3,0.0,0.0,NA,2.0
2020/05/16,08:00 AM,6.78,6.11,94.0,SSW,0.0,0.0,1019.3,0.0,0.0,NA,2.0
2020/05/16,08:15 AM,8.83,7.78,91.0,SSW,0.0,0.0,1019.64,0.0,0.0,NA,2.0
2020/05/16,08:30 AM,11.78,9.44,85.0,ENE,0.0,1.61,1019.64,0.0,0.0,NA,2.0
2020/05/16,08:45 AM,14.06,10.0,76.0,NE,0.0,6.44,1019.64,0.0,0.0,NA,2.0
2020/05/16,09:00 AM,15.44,10.0,70.0,East,1.61,6.44,1019.64,0.0,0.0,NA,2.0
2020/05/16,09:15 AM,16.78,10.56,68.0,NE,0.0,3.22,1019.64,0.0,0.0,NA,2.0
2020/05/16,09:30 AM,18.0,10.56,63.0,East,3.22,6.44,1019.64,0.0,0.0,NA,2.0
2020/05/16,09:45 AM,19.28,10.56,58.0,ENE,0.0,6.44,1019.98,0.0,0.0,NA,2.0
2020/05/16,10:00 AM,20.28,11.11,55.0,NE,0.0,4.83,1019.64,0.0,0.0,NA,2.0
2020/05/16,10:15 AM,21.44,10.56,50.0,North,4.83,8.04,1019.64,0.0,0.0,NA,2.0
2020/05/16,10:30 AM,22.28,10.56,47.0,East,3.22,9.65,1019.98,0.0,0.0,NA,2.0
2020/05/16,10:45 AM,23.0,10.0,44.0,ENE,1.61,6.44,1019.98,0.0,0.0,NA,2.0
2020/05/16,11:00 AM,23.72,9.44,40.0,ESE,4.83,6.44,1019.98,0.0,0.0,NA,2.0
2020/05/16,11:15 AM,24.06,9.44,40.0,ENE,0.0,8.04,1019.64,0.0,0.0,NA,2.0
2020/05/16,11:30 AM,24.78,8.89,36.0,East,3.22,8.04,1019.64,0.0,0.0,NA,2.0
2020/05/16,11:45 AM,25.33,9.44,36.0,East,1.61,4.83,1019.3,0.0,0.0,NA,2.0
2020/05/16,12:00 PM,25.78,8.89,34.0,NNE,0.0,8.04,1018.96,0.0,0.0,NA,2.0
2020/05/16,12:15 PM,26.56,8.33,31.0,ESE,0.0,6.44,1018.63,0.0,0.0,NA,2.0
2020/05/16,12:30 PM,27.06,8.33,30.0,NE,0.0,6.44,1018.29,0.0,0.0,NA,2.0
2020/05/16,12:45 PM,27.72,6.67,26.0,NNW,0.0,11.26,1017.95,0.0,0.0,NA,2.0
2020/05/16,01:00 PM,28.0,6.11,25.0,SE,0.0,4.83,1017.61,0.0,0.0,NA,2.0
2020/05/16,01:15 PM,28.44,3.89,21.0,ENE,3.22,6.44,1017.61,0.0,0.0,NA,2.0
2020/05/16,01:30 PM,28.39,3.89,21.0,WSW,0.0,9.65,1017.27,0.0,0.0,NA,2.0
2020/05/16,01:45 PM,28.94,3.89,20.0,East,3.22,6.44,1016.93,0.0,0.0,NA,2.0
2020/05/16,02:00 PM,28.89,2.22,18.0,SSE,0.0,8.04,1016.59,0.0,0.0,NA,2.0
2020/05/16,02:15 PM,29.44,2.78,18.0,NE,3.22,6.44,1016.59,0.0,0.0,NA,2.0
2020/05/16,02:30 PM,29.06,3.33,19.0,North,6.44,11.26,1016.26,0.0,0.0,NA,2.0
2020/05/16,02:45 PM,29.67,2.78,18.0,,0.0,4.83,1015.92,0.0,0.0,NA,2.0
2020/05/16,03:00 PM,29.61,2.78,18.0,NE,0.0,9.65,1015.58,0.0,0.0,NA,2.0
2020/05/16,03:15 PM,29.5,2.22,17.0,East,0.0,6.44,1015.24,0.0,0.0,NA,2.0
2020/05/16,03:30 PM,30.0,2.22,17.0,South,1.61,6.44,1015.24,0.0,0.0,NA,2.0
2020/05/16,03:45 PM,29.67,2.78,18.0,ENE,3.22,6.44,1014.9,0.0,0.0,NA,2.0
2020/05/16,04:00 PM,29.94,2.22,17.0,ESE,3.22,6.44,1014.56,0.0,0.0,NA,2.0
2020/05/16,04:15 PM,29.89,3.33,18.0,ESE,0.0,4.83,1014.56,0.0,0.0,NA,2.0
2020/05/16,04:30 PM,29.78,2.78,18.0,East,1.61,6.44,1014.56,0.0,0.0,NA,2.0
2020/05/16,04:45 PM,29.61,2.78,18.0,East,1.61,9.65,1014.56,0.0,0.0,NA,2.0
2020/05/16,05:00 PM,29.5,2.78,18.0,ESE,0.0,8.04,1014.22,0.0,0.0,NA,2.0
2020/05/16,05:15 PM,29.11,2.22,18.0,East,3.22,8.04,1014.22,0.0,0.0,NA,2.0
2020/05/16,05:30 PM,28.83,2.78,19.0,East,1.61,4.83,1014.22,0.0,0.0,NA,2.0
2020/05/16,05:45 PM,28.39,3.89,21.0,ESE,3.22,6.44,1014.22,0.0,0.0,NA,2.0
2020/05/16,06:00 PM,27.72,3.89,22.0,ESE,0.0,3.22,1014.22,0.0,0.0,NA,2.0
2020/05/16,06:15 PM,26.5,5.0,25.0,East,0.0,1.61,1014.22,0.0,0.0,NA,2.0
2020/05/16,06:30 PM,24.83,4.44,27.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/16,06:45 PM,23.33,5.0,30.0,East,0.0,0.0,1014.22,0.0,0.0,NA,2.0
2020/05/16,07:00 PM,21.5,5.56,35.0,East,0.0,0.0,1014.22,0.0,0.0,NA,2.0
2020/05/16,07:15 PM,19.83,5.56,40.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/16,07:30 PM,19.17,5.56,41.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/16,07:45 PM,19.11,5.56,42.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/16,08:00 PM,19.89,6.11,40.0,East,0.0,1.61,1014.9,0.0,0.0,NA,2.0
2020/05/16,08:15 PM,19.61,5.56,40.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/16,08:30 PM,19.11,5.56,42.0,East,0.0,1.61,1014.9,0.0,0.0,NA,2.0
2020/05/16,08:45 PM,18.22,6.11,45.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/16,09:00 PM,17.5,6.11,47.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,09:15 PM,17.56,6.11,47.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,09:30 PM,17.0,6.11,49.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,09:45 PM,16.39,6.11,52.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,10:00 PM,15.78,6.11,54.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,10:15 PM,14.83,6.11,56.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,10:30 PM,14.0,6.11,60.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,10:45 PM,13.17,6.11,63.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,11:00 PM,13.56,6.11,61.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,11:15 PM,12.94,6.11,63.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,11:30 PM,12.33,6.11,66.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/16,11:45 PM,11.94,6.11,68.0,East,0.0,0.0,1015.58,0.0,0.0,NA,2.0
2020/05/17,12:00 AM,11.61,6.11,70.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,12:15 AM,12.22,6.11,67.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,12:30 AM,12.67,6.11,65.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,12:45 AM,12.89,6.67,65.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,01:00 AM,12.67,6.67,66.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/17,01:15 AM,12.78,6.11,65.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/17,01:30 AM,12.94,6.67,65.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/17,01:45 AM,12.44,6.67,67.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/17,02:00 AM,12.28,6.67,68.0,East,0.0,0.0,1014.22,0.0,0.0,NA,2.0
2020/05/17,02:15 AM,12.0,6.67,69.0,East,0.0,1.61,1014.22,0.0,0.0,NA,2.0
2020/05/17,02:30 AM,12.39,6.11,67.0,East,0.0,1.61,1014.22,0.0,0.0,NA,2.0
2020/05/17,02:45 AM,12.39,6.11,67.0,East,0.0,1.61,1013.88,0.0,0.0,NA,2.0
2020/05/17,03:00 AM,11.94,6.67,69.0,East,0.0,0.0,1013.88,0.0,0.0,NA,2.0
2020/05/17,03:15 AM,11.72,6.11,69.0,East,0.0,0.0,1013.88,0.0,0.0,NA,2.0
2020/05/17,03:30 AM,11.5,6.11,70.0,East,0.0,0.0,1013.55,0.0,0.0,NA,2.0
2020/05/17,03:45 AM,11.44,6.11,70.0,East,0.0,0.0,1013.55,0.0,0.0,NA,2.0
2020/05/17,04:00 AM,11.33,6.11,70.0,East,0.0,1.61,1013.55,0.0,0.0,NA,2.0
2020/05/17,04:15 AM,11.44,6.11,71.0,East,0.0,3.22,1013.55,0.0,0.0,NA,2.0
2020/05/17,04:30 AM,11.17,6.11,72.0,East,0.0,1.61,1013.55,0.0,0.0,NA,2.0
2020/05/17,04:45 AM,11.5,6.67,71.0,East,0.0,1.61,1013.55,0.0,0.0,NA,2.0
2020/05/17,05:00 AM,11.67,6.11,70.0,East,0.0,3.22,1013.55,0.0,0.0,NA,2.0
2020/05/17,05:15 AM,11.33,6.67,72.0,East,0.0,0.0,1013.55,0.0,0.0,NA,2.0
2020/05/17,05:30 AM,11.28,6.67,72.0,East,0.0,0.0,1013.55,0.0,0.0,NA,2.0
2020/05/17,05:45 AM,11.5,6.67,72.0,East,0.0,1.61,1013.55,0.0,0.0,NA,2.0
2020/05/17,06:00 AM,11.61,6.67,72.0,East,0.0,1.61,1013.55,0.0,0.0,NA,2.0
2020/05/17,06:15 AM,11.67,6.67,71.0,NE,0.0,3.22,1013.88,0.0,0.0,NA,2.0
2020/05/17,06:30 AM,11.33,6.67,72.0,NNE,0.0,0.0,1013.88,0.0,0.0,NA,2.0
2020/05/17,06:45 AM,10.78,6.11,74.0,NNE,0.0,0.0,1014.22,0.0,0.0,NA,2.0
2020/05/17,07:00 AM,10.44,6.11,75.0,NNE,0.0,1.61,1014.56,0.0,0.0,NA,2.0
2020/05/17,07:30 AM,10.39,6.11,76.0,NNE,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/17,07:45 AM,10.5,6.67,76.0,NNE,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,08:00 AM,10.67,6.67,76.0,NNE,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,08:15 AM,11.72,7.22,73.0,NNE,0.0,0.0,1015.58,0.0,0.0,NA,2.0
2020/05/17,08:30 AM,13.56,7.78,68.0,NE,3.22,8.04,1015.58,0.0,0.0,NA,2.0
2020/05/17,08:45 AM,15.17,8.33,63.0,ENE,1.61,8.04,1015.58,0.0,0.0,NA,2.0
2020/05/17,09:00 AM,16.72,8.33,58.0,NNE,3.22,9.65,1015.92,0.0,0.0,NA,2.0
2020/05/17,09:15 AM,18.17,8.89,55.0,NE,8.04,9.65,1015.92,0.0,0.0,NA,2.0
2020/05/17,09:30 AM,19.44,8.89,51.0,NE,6.44,8.04,1015.92,0.0,0.0,NA,2.0
2020/05/17,09:45 AM,20.72,8.89,47.0,NNW,4.83,11.26,1015.92,0.0,0.0,NA,2.0
2020/05/17,10:00 AM,21.72,9.44,45.0,ENE,4.83,11.26,1015.92,0.0,0.0,NA,2.0
2020/05/17,10:15 AM,23.0,9.44,43.0,NNE,3.22,16.09,1015.92,0.0,0.0,NA,2.0
2020/05/17,10:30 AM,23.72,9.44,41.0,NE,12.87,16.09,1015.92,0.0,0.0,NA,2.0
2020/05/17,10:45 AM,24.61,9.44,39.0,NW,6.44,14.48,1015.92,0.0,0.0,NA,2.0
2020/05/17,11:00 AM,25.61,10.0,37.0,NE,12.87,17.7,1015.92,0.0,0.0,NA,2.0
2020/05/17,11:15 AM,25.94,10.0,36.0,NE,17.7,19.31,1015.92,0.0,0.0,NA,2.0
2020/05/17,11:30 AM,26.44,9.44,34.0,NE,20.92,20.92,1015.92,0.0,0.0,NA,2.0
2020/05/17,11:45 AM,27.28,9.44,33.0,NE,8.04,14.48,1015.58,0.0,0.0,NA,2.0
2020/05/17,12:00 PM,27.78,9.44,32.0,NE,19.31,19.31,1015.58,0.0,0.0,NA,2.0
2020/05/17,12:15 PM,27.83,9.44,31.0,ENE,4.83,20.92,1015.58,0.0,0.0,NA,2.0
2020/05/17,12:30 PM,28.39,9.44,30.0,NNE,4.83,16.09,1015.24,0.0,0.0,NA,2.0
2020/05/17,12:45 PM,28.44,9.44,30.0,NNE,4.83,19.31,1015.24,0.0,0.0,NA,2.0
2020/05/17,01:00 PM,28.83,8.33,28.0,NNE,9.65,17.7,1014.9,0.0,0.0,NA,2.0
2020/05/17,01:15 PM,28.83,8.33,28.0,NE,1.61,17.7,1014.56,0.0,0.0,NA,2.0
2020/05/17,01:30 PM,29.39,8.33,27.0,NW,4.83,14.48,1014.22,0.0,0.0,NA,2.0
2020/05/17,01:45 PM,29.72,8.33,26.0,NNE,11.26,12.87,1014.22,0.0,0.0,NA,2.0
2020/05/17,02:00 PM,30.0,7.22,24.0,East,4.83,12.87,1013.88,0.0,0.0,NA,2.0
2020/05/17,02:15 PM,29.83,7.22,24.0,NE,4.83,19.31,1013.55,0.0,0.0,NA,2.0
2020/05/17,02:30 PM,30.17,8.33,25.0,NW,4.83,17.7,1013.21,0.0,0.0,NA,2.0
2020/05/17,02:45 PM,30.39,7.78,24.0,NE,14.48,17.7,1012.87,0.0,0.0,NA,2.0
2020/05/17,03:00 PM,30.5,7.78,24.0,East,1.61,12.87,1012.87,0.0,0.0,NA,2.0
2020/05/17,03:15 PM,30.78,7.22,23.0,East,4.83,12.87,1012.53,0.0,0.0,NA,2.0
2020/05/17,03:30 PM,30.61,7.78,24.0,East,6.44,17.7,1012.19,0.0,0.0,NA,2.0
2020/05/17,03:45 PM,31.0,7.78,23.0,NE,11.26,12.87,1012.19,0.0,0.0,NA,2.0
2020/05/17,04:00 PM,30.89,7.22,23.0,NE,11.26,14.48,1012.19,0.0,0.0,NA,2.0
2020/05/17,04:15 PM,30.89,7.22,23.0,East,1.61,12.87,1011.85,0.0,0.0,NA,2.0
2020/05/17,04:30 PM,30.89,7.22,23.0,ENE,8.04,12.87,1011.85,0.0,0.0,NA,2.0
2020/05/17,04:45 PM,30.83,8.33,24.0,East,4.83,12.87,1011.85,0.0,0.0,NA,2.0
2020/05/17,05:00 PM,30.72,7.78,24.0,East,8.04,14.48,1011.85,0.0,0.0,NA,2.0
2020/05/17,05:15 PM,30.5,8.33,25.0,ENE,4.83,9.65,1011.85,0.0,0.0,NA,2.0
2020/05/17,05:30 PM,30.17,8.33,25.0,NE,1.61,12.87,1012.19,0.0,0.0,NA,2.0
2020/05/17,05:45 PM,29.61,8.33,26.0,East,3.22,9.65,1012.19,0.0,0.0,NA,2.0
2020/05/17,06:00 PM,28.94,8.33,27.0,East,1.61,6.44,1012.19,0.0,0.0,NA,2.0
2020/05/17,06:15 PM,28.0,8.33,29.0,East,3.22,6.44,1012.19,0.0,0.0,NA,2.0
2020/05/17,06:30 PM,26.78,8.33,31.0,East,0.0,3.22,1012.19,0.0,0.0,NA,2.0
2020/05/17,06:45 PM,25.17,8.33,34.0,East,0.0,0.0,1012.19,0.0,0.0,NA,2.0
2020/05/17,07:00 PM,23.17,8.33,39.0,East,0.0,0.0,1012.53,0.0,0.0,NA,2.0
2020/05/17,07:15 PM,21.89,8.33,42.0,East,0.0,0.0,1012.53,0.0,0.0,NA,2.0
2020/05/17,07:30 PM,21.17,8.33,44.0,East,0.0,0.0,1012.87,0.0,0.0,NA,2.0
2020/05/17,07:45 PM,20.56,8.33,45.0,East,0.0,1.61,1013.21,0.0,0.0,NA,2.0
2020/05/17,08:00 PM,20.28,8.33,46.0,East,0.0,1.61,1013.55,0.0,0.0,NA,2.0
2020/05/17,08:15 PM,19.94,8.33,47.0,East,0.0,0.0,1013.55,0.0,0.0,NA,2.0
2020/05/17,08:30 PM,19.56,8.33,49.0,East,0.0,0.0,1013.88,0.0,0.0,NA,2.0
2020/05/17,08:45 PM,19.33,8.33,50.0,East,0.0,1.61,1014.22,0.0,0.0,NA,2.0
2020/05/17,09:00 PM,19.17,8.89,51.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/17,09:15 PM,18.56,8.33,52.0,East,0.0,0.0,1014.56,0.0,0.0,NA,2.0
2020/05/17,09:30 PM,17.22,8.33,56.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/17,09:45 PM,16.61,8.33,59.0,East,0.0,0.0,1014.9,0.0,0.0,NA,2.0
2020/05/17,10:00 PM,16.78,8.33,59.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,10:15 PM,17.5,8.89,57.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,10:30 PM,17.78,8.89,57.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,10:45 PM,17.89,8.89,57.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,11:00 PM,17.33,8.89,59.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,11:15 PM,17.39,9.44,59.0,East,0.0,0.0,1015.24,0.0,0.0,NA,2.0
2020/05/17,11:30 PM,17.5,9.44,59.0,ESE,4.83,6.44,1015.24,0.0,0.0,NA,2.0
2020/05/17,11:45 PM,17.67,9.44,60.0,ESE,0.0,3.22,1015.24,0.0,0.0,NA,2.0
2020/05/18,12:00 AM,17.56,9.44,59.0,ESE,0.0,0.0,1015.58,0.0,0.0,NA,2.0
2020/05/18,12:15 AM,16.56,8.89,62.0,ESE,0.0,0.0,1015.58,0.0,0.0,NA,2.0
2020/05/18,12:30 AM,15.94,9.44,65.0,ESE,0.0,0.0,1015.58,0.0,0.0,NA,2.0
